CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,
2024-05-24T11:09:32Z,1716516572,60E85BB84CE4,20.84,28.15,78.81,532,26.17,50.25,65.13,181.29,,,,,
2024-05-24T11:10:32Z,1716516632,60E85BB84CE4,21.94,29.68,78.81,580,26.16,49.85,65.13,190.47,,,,,
2024-05-24T11:11:32Z,1716516692,60E85BB84CE4,22.25,29.76,78.81,625,26.12,50.14,65.13,196.28,,,,,
2024-05-24T11:12:32Z,1716516752,60E85BB84CE4,21.48,28.81,78.81,519,26.17,49.76,65.13,188.91,,,,,
2024-05-24T11:13:32Z,1716516812,60E85BB84CE4,21.64,29.08,78.81,519,26.18,50.31,65.13,189.73,,,,,
2024-05-24T11:14:32Z,1716516872,60E85BB84CE4,21.52,28.97,78.81,581,26.27,50.48,65.13,188.21,,,,,
2024-05-24T11:15:32Z,1716516932,60E85BB84CE4,21.7,29.53,78.81,613,26.23,50.63,65.13,186.86,,,,,
2024-05-24T11:16:32Z,1716516992,60E85BB84CE4,20.52,27.68,78.81,587,26.33,50.41,65.13,179.02,,,,,
2024-05-24T11:17:32Z,1716517052,60E85BB84CE4,20.86,27.82,78.81,587,26.35,50.14,65.13,184.78,,,,,
2024-05-24T11:18:32Z,1716517112,60E85BB84CE4,21.65,29.44,78.81,570,26.51,49.72,65.13,186.61,,,,,
2024-05-24T11:19:32Z,1716517172,60E85BB84CE4,21.93,30.18,78.81,567,26.56,49.53,65.13,185.81,,,,,
2024-05-24T11:20:32Z,1716517232,60E85BB84CE4,21.52,29.21,78.81,566,26.62,49.72,65.13,186.09,,,,,
2024-05-24T11:21:32Z,1716517292,60E85BB84CE4,21.56,28.76,78.81,596,26.69,49.67,65.13,190.99,,,,,
2024-05-24T11:22:32Z,1716517352,60E85BB84CE4,20.92,28.33,78.81,599,26.76,49.79,65.13,181.44,,,,,
2024-05-24T11:23:32Z,1716517412,60E85BB84CE4,21.46,28.93,78.81,633,26.75,49.23,65.13,187.33,,,,,
2024-05-24T11:24:32Z,1716517472,60E85BB84CE4,21.67,29.53,78.81,607,26.85,49.28,65.13,186.24,,,,,
2024-05-24T11:25:32Z,1716517532,60E85BB84CE4,21.01,28.24,78.81,670,27.01,48.94,65.13,184.06,,,,,
2024-05-24T11:26:32Z,1716517592,60E85BB84CE4,21.62,29.47,78.81,675,27.05,48.46,65.13,185.66,,,,,
2024-05-24T11:27:32Z,1716517652,60E85BB84CE4,22.03,29.53,78.81,593,27,48.44,65.13,193.8,,,,,
2024-05-24T11:28:32Z,1716517712,60E85BB84CE4,21.15,28.24,78.81,515,27.05,48.84,65.13,187.16,,,,,
2024-05-24T11:29:32Z,1716517772,60E85BB84CE4,21.38,28.63,78.81,495,27.02,48.79,65.13,188.23,,,,,
2024-05-24T11:30:32Z,1716517832,60E85BB84CE4,20.37,27.22,78.81,604,27.13,48.96,65.13,179.94,,,,,
2024-05-24T11:31:32Z,1716517892,60E85BB84CE4,19.63,26.43,78.81,693,27.18,48.93,65.13,171.74,,,,,
2024-05-24T11:32:32Z,1716517952,60E85BB84CE4,22.32,30.18,78.81,534,27.14,48.01,65.13,194.08,,,,,
2024-05-24T11:33:32Z,1716518012,60E85BB84CE4,21.68,29.18,78.81,485,27.09,48.57,65.13,189.58,,,,,
2024-05-24T11:34:32Z,1716518072,60E85BB84CE4,21.28,28.43,78.81,614,27.07,48.47,65.13,188.06,,,,,
2024-05-24T11:35:32Z,1716518132,60E85BB84CE4,22.29,29.96,78.81,594,27.09,48.6,65.13,195.36,,,,,
2024-05-24T11:36:32Z,1716518192,60E85BB84CE4,21.69,29.15,78.81,528,27.13,48.74,65.13,190.14,,,,,
2024-05-24T11:37:32Z,1716518252,60E85BB84CE4,21.56,28.81,78.81,498,27.22,48.62,65.13,190.52,,,,,
2024-05-24T11:38:32Z,1716518312,60E85BB84CE4,21.74,29.41,78.81,678,27.35,48.54,65.13,188.9,,,,,
2024-05-24T11:39:32Z,1716518372,60E85BB84CE4,21.84,29.37,78.81,602,27.47,48.48,65.13,191.22,,,,,
2024-05-24T11:40:32Z,1716518432,60E85BB84CE4,21.57,29.19,78.81,597,27.59,48.16,65.13,187.34,,,,,
2024-05-24T11:41:32Z,1716518492,60E85BB84CE4,21.44,28.69,78.81,597,27.59,48.11,65.13,189.12,,,,,
2024-05-24T11:42:32Z,1716518552,60E85BB84CE4,22.1,29.51,84.2,582,27.7,47.9,69.59,195.53,,,,,
2024-05-24T11:43:32Z,1716518612,60E85BB84CE4,22.48,30.36,84.2,566,27.74,47.79,69.59,195.72,,,,,
2024-05-24T11:44:32Z,1716518672,60E85BB84CE4,21.27,28.64,84.2,562,27.94,46.66,69.59,185.84,,,,,
2024-05-24T11:45:32Z,1716518732,60E85BB84CE4,22.25,29.72,84.2,546,27.99,46.67,69.59,196.75,,,,,
2024-05-24T11:46:32Z,1716518792,60E85BB84CE4,23.3,31.53,84.2,543,27.93,47.62,69.59,202.27,,,,,
2024-05-24T11:47:32Z,1716518852,60E85BB84CE4,23.05,31.18,84.2,669,27.95,47.07,69.59,200.21,,,,,
2024-05-24T11:48:32Z,1716518912,60E85BB84CE4,22.39,30.32,84.2,705,28.11,47.35,69.59,194.12,,,,,
2024-05-24T11:49:32Z,1716518972,60E85BB84CE4,22.29,29.85,84.2,621,28.14,47.43,69.59,196.25,,,,,
2024-05-24T11:50:32Z,1716519032,60E85BB84CE4,22.81,30.92,84.2,566,28.2,46.98,69.59,197.64,,,,,
2024-05-24T11:51:32Z,1716519092,60E85BB84CE4,23.91,32.14,84.2,500,28.06,46.86,69.59,209.6,,,,,
2024-05-24T11:52:32Z,1716519152,60E85BB84CE4,24.76,33.16,84.2,519,27.96,47.13,69.59,218.11,,,,,
2024-05-24T11:53:32Z,1716519212,60E85BB84CE4,23.92,32.31,84.2,598,27.91,47.43,69.59,208.22,,,,,
2024-05-24T11:54:32Z,1716519272,60E85BB84CE4,23.25,31.62,84.2,540,27.86,47.41,69.59,200.32,,,,,
2024-05-24T11:55:32Z,1716519332,60E85BB84CE4,23.9,32.42,84.2,491,27.86,47.71,69.59,206.84,,,,,
2024-05-24T11:56:32Z,1716519392,60E85BB84CE4,23.92,32.26,84.2,687,27.88,47.66,69.59,208.58,,,,,
2024-05-24T11:57:32Z,1716519452,60E85BB84CE4,23.59,31.96,84.2,577,27.83,48.07,69.59,204.33,,,,,
2024-05-24T11:58:32Z,1716519512,60E85BB84CE4,21.94,29.26,84.2,544,27.84,48.11,69.59,194.43,,,,,
2024-05-24T11:59:32Z,1716519572,60E85BB84CE4,23.27,31.16,84.2,505,27.74,47.87,69.59,205.04,,,,,
2024-05-24T12:00:32Z,1716519632,60E85BB84CE4,23.08,31.09,84.2,651,27.79,48.06,69.59,201.59,,,,,
2024-05-24T12:01:32Z,1716519692,60E85BB84CE4,22.57,30.12,84.2,700,27.86,48.07,69.59,199.66,,,,,
2024-05-24T12:02:32Z,1716519752,60E85BB84CE4,21.58,29,84.2,565,27.95,47.69,69.59,189.12,,,,,
2024-05-24T12:03:32Z,1716519812,60E85BB84CE4,22.46,30.25,84.2,519,27.99,47.29,69.59,196.22,,,,,
2024-05-24T12:04:32Z,1716519872,60E85BB84CE4,23.01,30.73,84.2,517,28.04,47.5,69.59,203.53,,,,,
2024-05-24T12:05:32Z,1716519932,60E85BB84CE4,23.36,31.7,84.2,523,28.04,47.6,69.59,201.9,,,,,
2024-05-24T12:06:32Z,1716519992,60E85BB84CE4,22.47,30.03,84.2,534,27.96,47.2,69.59,198.47,,,,,
2024-05-24T12:07:32Z,1716520052,60E85BB84CE4,22.97,30.95,84.2,537,27.98,47.05,69.59,200.6,,,,,
2024-05-24T12:08:32Z,1716520112,60E85BB84CE4,24.23,32.88,84.2,502,27.94,47.16,69.59,209.58,,,,,
2024-05-24T12:09:32Z,1716520172,60E85BB84CE4,23.38,31.27,84.2,512,27.91,47.22,69.59,206.24,,,,,
2024-05-24T12:10:32Z,1716520232,60E85BB84CE4,23.2,31.3,84.2,696,27.92,47.25,69.59,202.39,,,,,
2024-05-24T12:11:32Z,1716520292,60E85BB84CE4,21.21,28.44,84.2,603,27.9,47.3,69.59,186.56,,,,,
2024-05-24T12:12:32Z,1716520352,60E85BB84CE4,24.05,32.26,84.2,574,27.89,47.22,69.59,211.42,,,,,
2024-05-24T12:13:32Z,1716520412,60E85BB84CE4,24.75,33.57,84.2,543,27.69,47.16,69.59,214.19,,,,,
2024-05-24T12:14:32Z,1716520472,60E85BB84CE4,23.31,31.36,84.2,513,27.93,47.21,69.59,203.99,,,,,
2024-05-24T12:15:32Z,1716520532,60E85BB84CE4,22.3,29.85,84.2,507,27.97,47.29,69.59,196.52,,,,,
2024-05-24T12:16:32Z,1716520592,60E85BB84CE4,25.38,34.21,84.2,626,27.91,47.02,69.59,221.61,,,,,
2024-05-24T12:17:32Z,1716520652,60E85BB84CE4,24.44,32.59,84.2,593,27.82,47.29,69.59,216.55,,,,,
2024-05-24T12:18:32Z,1716520712,60E85BB84CE4,24.22,32.41,84.2,499,27.84,47.45,69.59,213.62,,,,,
2024-05-24T12:19:32Z,1716520772,60E85BB84CE4,23.37,31.5,84.2,495,27.82,47.54,69.59,204.09,,,,,
2024-05-24T12:20:32Z,1716520832,60E85BB84CE4,24.35,32.75,84.2,722,27.81,47.42,69.59,213.09,,,,,
2024-05-24T12:21:32Z,1716520892,60E85BB84CE4,24.77,33.86,84.2,621,27.73,47.7,69.59,211.85,,,,,
2024-05-24T12:22:32Z,1716520952,60E85BB84CE4,24.99,34.21,84.2,535,27.57,47.93,69.59,213.41,,,,,
2024-05-24T12:23:32Z,1716521012,60E85BB84CE4,24.33,33.13,84.2,494,27.54,48.67,69.59,209.25,,,,,
2024-05-24T12:24:32Z,1716521072,60E85BB84CE4,23.15,31.25,84.2,569,27.64,49,69.59,201.57,,,,,
2024-05-24T12:25:32Z,1716521132,60E85BB84CE4,21.14,28.37,84.2,659,27.73,48.6,69.59,185.64,,,,,
2024-05-24T12:26:32Z,1716521192,60E85BB84CE4,22.26,29.91,84.2,561,27.77,48.34,69.59,195.26,,,,,
2024-05-24T12:27:32Z,1716521252,60E85BB84CE4,22.98,31.15,84.2,551,27.76,48.55,69.59,198.94,,,,,
2024-05-24T12:28:32Z,1716521312,60E85BB84CE4,23.65,32.04,84.2,564,27.84,48.34,69.59,204.9,,,,,
2024-05-24T12:29:32Z,1716521372,60E85BB84CE4,24.29,32.62,84.2,502,27.76,47.93,69.59,213.18,,,,,
2024-05-24T12:30:32Z,1716521432,60E85BB84CE4,24.57,33.29,84.2,618,27.74,48.04,69.59,212.82,,,,,
2024-05-24T12:31:32Z,1716521492,60E85BB84CE4,23.53,31.83,84.2,576,27.76,48.21,69.59,204.27,,,,,
2024-05-24T12:32:32Z,1716521552,60E85BB84CE4,22.94,30.79,84.2,531,27.82,48.31,69.59,201.46,,,,,
2024-05-24T12:33:32Z,1716521612,60E85BB84CE4,23.67,32.11,84.2,575,27.82,48.25,69.59,204.72,,,,,
2024-05-24T12:34:32Z,1716521672,60E85BB84CE4,23.5,31.38,84.2,740,27.87,48.11,69.59,207.89,,,,,
2024-05-24T12:35:32Z,1716521732,60E85BB84CE4,22.24,29.9,84.2,566,27.98,47.77,69.59,194.83,,,,,
2024-05-24T12:36:32Z,1716521792,60E85BB84CE4,24.06,32.43,84.2,535,28.04,47.07,69.59,210.14,,,,,
2024-05-24T12:37:32Z,1716521852,60E85BB84CE4,22.94,30.62,84.2,527,28.01,47.22,69.59,203.07,,,,,
2024-05-24T12:38:32Z,1716521912,60E85BB84CE4,25.53,34.5,84.2,523,27.96,47.37,69.59,222.12,,,,,
2024-05-24T12:39:32Z,1716521972,60E85BB84CE4,24.42,32.8,84.2,498,28,47.37,69.59,214.24,,,,,
2024-05-24T12:40:32Z,1716522032,60E85BB84CE4,25.56,34.67,84.2,601,27.81,47.49,69.59,221.07,,,,,
2024-05-24T12:41:32Z,1716522092,60E85BB84CE4,25.51,34.48,84.2,627,27.64,48.22,69.59,221.83,,,,,
2024-05-24T12:42:32Z,1716522152,60E85BB84CE4,25.7,34.73,84.2,537,27.64,48.67,69.59,223.48,,,,,
2024-05-24T12:43:32Z,1716522212,60E85BB84CE4,23.71,32.06,84.2,507,27.51,48.78,69.59,206.1,,,,,
2024-05-24T12:44:32Z,1716522272,60E85BB84CE4,26.06,35.64,84.2,606,27.39,49.11,69.59,222.73,,,,,
2024-05-24T12:45:32Z,1716522332,60E85BB84CE4,25.69,34.94,84.2,625,27.33,49.29,69.59,221.44,,,,,
2024-05-24T12:46:32Z,1716522392,60E85BB84CE4,26.36,35.68,84.2,526,27.22,49.05,69.59,228.71,,,,,
2024-05-24T12:47:32Z,1716522452,60E85BB84CE4,25.31,34.34,84.2,514,27.18,49.36,69.59,218.88,,,,,
2024-05-24T12:48:32Z,1716522512,60E85BB84CE4,24.92,33.82,84.2,689,27.14,49.7,69.59,215.53,,,,,
2024-05-24T12:49:32Z,1716522572,60E85BB84CE4,24.6,33.54,84.2,626,27.16,50.18,69.59,211.38,,,,,
2024-05-24T12:50:32Z,1716522632,60E85BB84CE4,24,32.35,84.2,540,27.27,49.57,69.59,209.56,,,,,
2024-05-24T12:51:32Z,1716522692,60E85BB84CE4,24.66,33.16,84.2,527,27.19,49.52,69.59,216.01,,,,,
2024-05-24T12:52:32Z,1716522752,60E85BB84CE4,23.51,31.58,84.2,519,27.18,50,69.59,206.36,,,,,
2024-05-24T12:53:32Z,1716522812,60E85BB84CE4,24.05,32.69,84.2,517,27.25,49.42,69.59,207.44,,,,,
2024-05-24T12:54:32Z,1716522872,60E85BB84CE4,24.51,33.24,84.2,532,27.26,49.44,69.59,212.03,,,,,
2024-05-24T12:55:32Z,1716522932,60E85BB84CE4,26.59,36.17,84.2,521,27.2,49.31,69.59,229.02,,,,,
2024-05-24T12:56:32Z,1716522992,60E85BB84CE4,24.91,33.54,84.2,592,27.27,49.42,69.59,217.78,,,,,
2024-05-24T12:57:32Z,1716523052,60E85BB84CE4,26.1,35.01,84.2,729,27.23,49.31,69.59,229.41,,,,,
2024-05-24T12:58:32Z,1716523112,60E85BB84CE4,25.98,34.79,84.2,638,27.18,49.88,69.59,228.83,,,,,
2024-05-24T12:59:32Z,1716523172,60E85BB84CE4,25.12,33.71,84.2,640,27.31,49.35,69.59,220.73,,,,,
2024-05-24T13:00:32Z,1716523232,60E85BB84CE4,27.08,36.96,84.2,607,27.35,49.22,69.59,232.14,,,,,
2024-05-24T13:01:32Z,1716523292,60E85BB84CE4,25.54,34.66,84.2,547,27.36,48.85,69.59,220.88,,,,,
2024-05-24T13:02:32Z,1716523352,60E85BB84CE4,26.53,35.83,84.2,534,27.4,49.06,69.59,230.89,,,,,
2024-05-24T13:03:32Z,1716523412,60E85BB84CE4,25.6,34.34,84.2,509,27.29,49.21,69.59,225.08,,,,,
2024-05-24T13:04:32Z,1716523472,60E85BB84CE4,27.32,37.2,84.2,537,27.23,49.49,69.59,235.02,,,,,
2024-05-24T13:05:32Z,1716523532,60E85BB84CE4,25.57,34.79,84.2,661,27.33,49.43,69.59,220.15,,,,,
2024-05-24T13:06:32Z,1716523592,60E85BB84CE4,26.32,36.34,84.2,624,27.36,49.2,69.59,221.97,,,,,
2024-05-24T13:07:32Z,1716523652,60E85BB84CE4,25.12,34.15,84.2,559,27.41,49.25,69.59,216.68,,,,,
2024-05-24T13:08:32Z,1716523712,60E85BB84CE4,26.63,36.44,84.2,525,27.47,48.82,69.59,227.5,,,,,
2024-05-24T13:09:32Z,1716523772,60E85BB84CE4,27.16,37.03,84.2,626,27.42,48.5,69.59,233.23,,,,,
2024-05-24T13:10:32Z,1716523832,60E85BB84CE4,26.24,35.4,84.2,729,27.43,48.81,69.59,228.74,,,,,
2024-05-24T13:11:32Z,1716523892,60E85BB84CE4,25.37,34.35,84.2,610,27.48,48.75,69.59,220.01,,,,,
2024-05-24T13:12:32Z,1716523952,60E85BB84CE4,26.11,35.58,84.2,523,27.38,48.92,69.59,224.43,,,,,
2024-05-24T13:13:32Z,1716524012,60E85BB84CE4,27.02,36.7,84.2,492,27.28,49.55,69.59,233.3,,,,,
2024-05-24T13:14:32Z,1716524072,60E85BB84CE4,26.01,35.56,84.2,669,27.17,49.76,69.59,222.58,,,,,
2024-05-24T13:15:32Z,1716524132,60E85BB84CE4,27.01,36.76,84.2,585,27.14,49.91,69.59,232.59,,,,,
2024-05-24T13:16:32Z,1716524192,60E85BB84CE4,26.89,36.49,84.2,508,27.06,50.11,69.59,232.5,,,,,
2024-05-24T13:17:32Z,1716524252,60E85BB84CE4,28.63,38.93,84.2,577,26.86,50.1,69.59,246.71,,,,,
2024-05-24T13:18:32Z,1716524312,60E85BB84CE4,28.19,38.21,84.2,583,26.82,50.68,69.59,244.15,,,,,
2024-05-24T13:19:32Z,1716524372,60E85BB84CE4,28.24,38.47,89.6,517,26.7,51.12,74.05,242.91,,,,,
2024-05-24T13:20:32Z,1716524432,60E85BB84CE4,27.37,37.6,89.6,658,26.76,51.11,74.05,232.54,,,,,
2024-05-24T13:21:32Z,1716524492,60E85BB84CE4,28.22,38.31,89.6,668,26.67,51.31,74.05,243.79,,,,,
2024-05-24T13:22:32Z,1716524552,60E85BB84CE4,26.77,36.07,95.01,551,26.64,51.31,78.52,233.8,,,,,
2024-05-24T13:23:32Z,1716524612,60E85BB84CE4,26.74,36.1,95.01,501,26.55,51.72,78.52,232.93,,,,,
2024-05-24T13:24:32Z,1716524672,60E85BB84CE4,28.64,38.73,95.01,695,26.51,51.59,78.52,248.88,,,,,
2024-05-24T13:25:32Z,1716524732,60E85BB84CE4,27.78,37.58,95.01,639,26.54,51.68,78.52,241.16,,,,,
2024-05-24T13:26:32Z,1716524792,60E85BB84CE4,28.08,37.7,100.43,529,26.53,51.52,83,246.52,,,,,
2024-05-24T13:27:32Z,1716524852,60E85BB84CE4,29.02,40.2,100.43,511,26.49,51.34,83,243.49,,,,,
2024-05-24T13:28:32Z,1716524912,60E85BB84CE4,28.51,38.81,100.43,547,26.51,51.44,83,245.36,,,,,
2024-05-24T13:29:32Z,1716524972,60E85BB84CE4,29.39,40.51,100.43,687,26.48,51.64,83,248.36,,,,,
2024-05-24T13:30:32Z,1716525032,60E85BB84CE4,30.81,42.47,100.43,606,26.36,51.69,83,260.33,,,,,
2024-05-24T13:31:32Z,1716525092,60E85BB84CE4,30.55,42.32,100.43,609,26.38,51.9,83,256.34,,,,,
2024-05-24T13:32:32Z,1716525152,60E85BB84CE4,29.77,40.97,100.43,571,26.39,51.76,83,252.19,,,,,
2024-05-24T13:33:32Z,1716525212,60E85BB84CE4,31.69,43.76,105.86,509,26.36,51.76,87.49,267.01,,,,,
2024-05-24T13:34:32Z,1716525272,60E85BB84CE4,21.73,46.76,105.86,505,26.27,53.69,87.49,272.76,,,,,
2024-05-24T13:35:32Z,1716525332,60E85BB84CE4,31.45,43.04,105.86,520,26.2,55.18,87.49,268.57,,,,,
2024-05-24T13:36:32Z,1716525392,60E85BB84CE4,31.07,42.66,105.86,576,26.23,54.88,87.49,264.08,,,,,
2024-05-24T13:37:32Z,1716525452,60E85BB84CE4,31.05,42.8,105.86,599,26.11,54.67,87.49,262.36,,,,,
2024-05-24T13:38:32Z,1716525512,60E85BB84CE4,21.45,44.61,111.3,574,26.15,55.23,91.99,283.49,,,,,
2024-05-24T13:39:32Z,1716525572,60E85BB84CE4,31.46,42.76,111.3,538,26.01,55.57,91.99,271.41,,,,,
2024-05-24T13:40:32Z,1716525632,60E85BB84CE4,30.45,41.7,111.3,527,25.98,56.27,91.99,259.86,,,,,
2024-05-24T13:41:32Z,1716525692,60E85BB84CE4,31.48,43.19,111.3,523,25.85,56.13,91.99,267.92,,,,,
2024-05-24T13:42:32Z,1716525752,60E85BB84CE4,21.54,45.6,111.3,530,25.82,56.2,91.99,277.33,,,,,
2024-05-24T13:43:32Z,1716525812,60E85BB84CE4,31.96,43.78,111.3,530,25.61,55.82,91.99,272.61,,,,,
2024-05-24T13:44:32Z,1716525872,60E85BB84CE4,21.23,44.77,111.3,559,25.48,55.69,91.99,274.75,,,,,
2024-05-24T13:45:32Z,1716525932,60E85BB84CE4,31.91,44.05,111.3,584,25.46,56.53,91.99,269.05,,,,,
2024-05-24T13:46:32Z,1716525992,60E85BB84CE4,21.26,44.69,111.3,586,25.38,56.56,91.99,276.39,,,,,
2024-05-24T13:47:32Z,1716526052,60E85BB84CE4,29.66,39.91,111.3,566,25.37,57.07,91.99,259.47,,,,,
2024-05-24T13:48:32Z,1716526112,60E85BB84CE4,29.94,40.74,111.3,576,25.32,57,91.99,257.9,,,,,
2024-05-24T13:49:32Z,1716526172,60E85BB84CE4,30.89,42.55,111.3,613,25.27,57.17,91.99,261.29,,,,,
2024-05-24T13:50:32Z,1716526232,60E85BB84CE4,31.63,43.41,111.3,563,25.17,57.6,91.99,269.04,,,,,
2024-05-24T13:51:32Z,1716526292,60E85BB84CE4,21.13,44.83,111.3,597,25.05,57.43,91.99,271.15,,,,,
2024-05-24T13:52:32Z,1716526352,60E85BB84CE4,30.41,41.78,111.3,605,25.05,58,91.99,258.13,,,,,
2024-05-24T13:53:32Z,1716526412,60E85BB84CE4,30.1,41.31,111.3,611,25.05,58.18,91.99,256.02,,,,,
2024-05-24T13:54:32Z,1716526472,60E85BB84CE4,29.6,40.51,111.3,672,25.01,58.39,91.99,252.77,,,,,
2024-05-24T13:55:32Z,1716526532,60E85BB84CE4,28.67,39.33,111.3,699,25.05,58.12,91.99,244.02,,,,,
2024-05-24T13:56:32Z,1716526592,60E85BB84CE4,28.44,38.78,111.3,670,24.9,58.07,91.99,244.23,,,,,
2024-05-24T13:57:32Z,1716526652,60E85BB84CE4,27.98,38.24,111.3,614,24.92,58.11,91.99,239.57,,,,,
2024-05-24T13:58:32Z,1716526712,60E85BB84CE4,28,38.65,111.3,591,24.8,58.8,91.99,236.23,,,,,
2024-05-24T13:59:32Z,1716526772,60E85BB84CE4,28.47,39.06,111.3,569,24.82,58.56,91.99,242.22,,,,,
2024-05-24T14:00:32Z,1716526832,60E85BB84CE4,27.44,37.61,111.3,644,24.73,58.91,91.99,233.81,,,,,
2024-05-24T14:01:32Z,1716526892,60E85BB84CE4,27.13,36.95,111.3,709,24.73,58.88,91.99,233.32,,,,,
2024-05-24T14:02:32Z,1716526952,60E85BB84CE4,26.84,36.33,111.3,591,24.74,59.06,91.99,232.98,,,,,
2024-05-24T14:03:32Z,1716527012,60E85BB84CE4,27.98,37.5,111.3,579,24.7,58.95,91.99,246.26,,,,,
2024-05-24T14:04:32Z,1716527072,60E85BB84CE4,27.57,38.04,111.3,568,24.66,59.28,91.99,232.53,,,,,
2024-05-24T14:05:32Z,1716527132,60E85BB84CE4,27.32,37.46,111.3,629,24.69,59.56,91.99,232.68,,,,,
2024-05-24T14:06:32Z,1716527192,60E85BB84CE4,27.45,37.66,111.3,631,24.68,59,91.99,233.52,,,,,
2024-05-24T14:07:32Z,1716527252,60E85BB84CE4,27.26,37.5,111.3,548,24.66,59.29,91.99,231.02,,,,,
2024-05-24T14:08:32Z,1716527312,60E85BB84CE4,27.44,37.54,111.3,546,24.6,59.17,91.99,234.55,,,,,
2024-05-24T14:09:32Z,1716527372,60E85BB84CE4,28.4,39.05,111.3,545,24.61,59.49,91.99,240.82,,,,,
2024-05-24T14:10:32Z,1716527432,60E85BB84CE4,28.13,38.45,111.3,606,24.57,59.66,91.99,240.6,,,,,
2024-05-24T14:11:32Z,1716527492,60E85BB84CE4,27.27,36.95,111.3,728,24.49,59.9,91.99,236.36,,,,,
2024-05-24T14:12:32Z,1716527552,60E85BB84CE4,27.94,38.08,111.3,754,24.42,59.54,91.99,240.14,,,,,
2024-05-24T14:13:32Z,1716527612,60E85BB84CE4,29.21,39.9,111.3,599,24.37,59.85,91.99,250.22,,,,,
2024-05-24T14:14:32Z,1716527672,60E85BB84CE4,29.85,40.73,111.3,543,24.37,60.02,91.99,255.98,,,,,
2024-05-24T14:15:32Z,1716527732,60E85BB84CE4,27.65,37.58,111.3,543,24.34,60.12,91.99,238.5,,,,,
2024-05-24T14:16:32Z,1716527792,60E85BB84CE4,29.12,39.76,105.86,567,24.37,60.15,87.49,249.67,,,,,
2024-05-24T14:17:32Z,1716527852,60E85BB84CE4,28.4,38.97,105.86,591,24.37,60.07,87.49,241.55,,,,,
2024-05-24T14:18:32Z,1716527912,60E85BB84CE4,30.12,41.48,105.86,658,24.28,59.98,87.49,254.8,,,,,
2024-05-24T14:19:32Z,1716527972,60E85BB84CE4,28.15,38.13,105.86,684,24.31,60.34,87.49,243.89,,,,,
2024-05-24T14:20:32Z,1716528032,60E85BB84CE4,28.34,38.59,105.86,736,24.32,60.3,87.49,243.93,,,,,
2024-05-24T14:21:32Z,1716528092,60E85BB84CE4,26.57,35.82,105.86,718,24.32,60.28,87.49,231.95,,,,,
2024-05-24T14:22:32Z,1716528152,60E85BB84CE4,27.15,37.14,105.86,669,24.36,60.16,87.49,232,,,,,
2024-05-24T14:23:32Z,1716528212,60E85BB84CE4,27.92,38.49,105.86,624,24.42,60.18,87.49,235.98,,,,,
2024-05-24T14:24:32Z,1716528272,60E85BB84CE4,26.62,36.15,105.86,575,24.5,59.89,87.49,229.91,,,,,
2024-05-24T14:25:32Z,1716528332,60E85BB84CE4,27.68,37.94,105.86,531,24.38,59.48,87.49,235.85,,,,,
2024-05-24T14:26:32Z,1716528392,60E85BB84CE4,28.64,39.16,105.86,681,24.44,59.77,87.49,244.96,,,,,
2024-05-24T14:27:32Z,1716528452,60E85BB84CE4,28.18,38.66,105.86,807,24.44,59.77,87.49,239.85,,,,,
2024-05-24T14:28:32Z,1716528512,60E85BB84CE4,26.95,36.83,105.86,773,24.49,60.19,87.49,230.69,,,,,
2024-05-24T14:29:32Z,1716528572,60E85BB84CE4,27.15,36.98,105.86,655,24.49,59.75,87.49,233.53,,,,,
2024-05-24T14:30:32Z,1716528632,60E85BB84CE4,26.91,36.48,105.86,633,24.57,59.2,87.49,233.11,,,,,
2024-05-24T14:31:32Z,1716528692,60E85BB84CE4,28.88,40.02,105.86,582,24.51,59.61,87.49,242.01,,,,,
2024-05-24T14:32:32Z,1716528752,60E85BB84CE4,27.32,37.27,105.86,530,24.48,59.91,87.49,234.5,,,,,
2024-05-24T14:33:32Z,1716528812,60E85BB84CE4,25.9,35.09,105.86,807,24.56,59.8,87.49,224.41,,,,,
2024-05-24T14:34:32Z,1716528872,60E85BB84CE4,27.23,36.89,100.43,635,24.5,59.73,83,235.98,,,,,
2024-05-24T14:35:32Z,1716528932,60E85BB84CE4,26.82,36.47,100.43,594,24.5,59.72,83,231.11,,,,,
2024-05-24T14:36:32Z,1716528992,60E85BB84CE4,26.82,36.86,100.43,634,24.51,59.96,83,227.61,,,,,
2024-05-24T14:37:32Z,1716529052,60E85BB84CE4,26.91,36.6,100.43,765,24.52,60.02,83,231.86,,,,,
2024-05-24T14:38:32Z,1716529112,60E85BB84CE4,28.37,38.99,100.43,761,24.49,60,83,240.86,,,,,
2024-05-24T14:39:32Z,1716529172,60E85BB84CE4,27.09,37.39,100.43,617,24.63,59.33,83,228.5,,,,,
2024-05-24T14:40:32Z,1716529232,60E85BB84CE4,27.64,38.07,100.43,558,24.61,59.52,83,233.84,,,,,
2024-05-24T14:41:32Z,1716529292,60E85BB84CE4,28.62,38.94,100.43,602,24.61,59.42,83,246.59,,,,,
2024-05-24T14:42:32Z,1716529352,60E85BB84CE4,26.85,36.08,100.43,734,24.63,59.79,83,235.36,,,,,
2024-05-24T14:43:32Z,1716529412,60E85BB84CE4,27.29,36.76,100.43,692,24.72,59.39,83,238.47,,,,,
