CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,,
2024-05-25T00:00:56Z,1716562856,60E85BB834C4,17.62,24.09,1769.94,628,20.35,79.08,1462.76,150.74,,,,,,
2024-05-25T00:01:56Z,1716562916,60E85BB834C4,16.99,22.9,1759.85,623,20.4,78.99,1454.42,148.35,,,,,,
2024-05-25T00:02:56Z,1716562976,60E85BB834C4,16.74,22.86,1749.79,606,20.39,78.9,1446.11,143.42,,,,,,
2024-05-25T00:03:56Z,1716563036,60E85BB834C4,16.52,22.43,1749.79,596,20.36,78.89,1446.11,142.78,,,,,,
2024-05-25T00:04:56Z,1716563096,60E85BB834C4,17.49,23.63,1739.77,593,20.35,78.9,1437.82,152.11,,,,,,
2024-05-25T00:05:56Z,1716563156,60E85BB834C4,15.67,21.12,1739.77,595,20.35,78.98,1437.82,136.92,,,,,,
2024-05-25T00:06:56Z,1716563216,60E85BB834C4,17.34,23.71,1739.77,599,20.36,78.91,1437.82,148.26,,,,,,620.6455872
2024-05-25T00:07:56Z,1716563276,60E85BB834C4,16.99,23.03,1739.77,601,20.35,78.96,1437.82,147.1,,,,,,
2024-05-25T00:08:56Z,1716563336,60E85BB834C4,16.09,21.84,1749.79,603,20.33,79.08,1446.11,139.04,,,,,,
2024-05-25T00:09:56Z,1716563396,60E85BB834C4,16.67,22.46,1759.85,602,20.34,79.22,1454.42,145.66,,,,,,
2024-05-25T00:10:56Z,1716563456,60E85BB834C4,17.99,24.29,1739.77,602,20.27,79.38,1437.82,156.68,,,,,,
2024-05-25T00:11:56Z,1716563516,60E85BB834C4,16.44,22.15,1719.84,600,20.3,79.33,1421.35,143.59,,,,,,
2024-05-25T00:12:56Z,1716563576,60E85BB834C4,17.81,24.35,1709.93,598,20.32,79.28,1413.16,152.4,,,,,,
2024-05-25T00:13:56Z,1716563636,60E85BB834C4,16.18,21.98,1700.05,597,20.28,79.33,1405,139.68,,,,,,
2024-05-25T00:14:56Z,1716563696,60E85BB834C4,18.02,24.41,1680.41,597,20.29,79.5,1388.77,156.21,,,,,,
2024-05-25T00:15:56Z,1716563756,60E85BB834C4,17.05,23.22,1680.41,597,20.25,79.64,1388.77,146.78,,,,,,
2024-05-25T00:16:56Z,1716563816,60E85BB834C4,17.17,23.36,1690.22,604,20.24,79.44,1396.87,147.83,,,,,,
2024-05-25T00:17:56Z,1716563876,60E85BB834C4,17.68,24.04,1680.41,609,20.25,79.67,1388.77,152.36,,,,,,
2024-05-25T00:18:56Z,1716563936,60E85BB834C4,17.46,23.71,1660.92,604,20.24,79.74,1372.66,150.88,,,,,,
2024-05-25T00:19:56Z,1716563996,60E85BB834C4,18.04,24.38,1651.22,606,20.25,79.96,1364.65,156.81,,,,,,
2024-05-25T00:20:56Z,1716564056,60E85BB834C4,17.96,24.45,1641.56,604,20.22,80.09,1356.66,154.59,,,,,,
2024-05-25T00:21:56Z,1716564116,60E85BB834C4,17.05,23.22,1660.92,599,20.21,79.87,1372.66,146.63,,,,,,
2024-05-25T00:22:56Z,1716564176,60E85BB834C4,18.15,24.75,1641.56,628,20.18,79.69,1356.66,155.71,,,,,,
2024-05-25T00:23:56Z,1716564236,60E85BB834C4,17.85,24.13,1631.94,732,20.13,79.82,1348.71,155.18,,,,,,
2024-05-25T00:24:56Z,1716564296,60E85BB834C4,17.74,24.05,1622.35,821,20.15,79.82,1340.78,153.7,,,,,,
2024-05-25T00:25:56Z,1716564356,60E85BB834C4,17.3,23.63,1622.35,838,20.12,79.91,1340.78,148.25,,,,,,
2024-05-25T00:26:56Z,1716564416,60E85BB834C4,17.31,23.74,1612.79,789,20.14,79.99,1332.89,147.43,,,,,,
2024-05-25T00:27:56Z,1716564476,60E85BB834C4,17.25,23.38,1631.94,881,20.14,79.94,1348.71,149.28,,,,,,
2024-05-25T00:28:56Z,1716564536,60E85BB834C4,18.58,24.95,1651.22,873,20.14,79.89,1364.65,162.97,,,,,,
2024-05-25T00:29:56Z,1716564596,60E85BB834C4,17.19,23.22,1651.22,845,20.16,79.78,1364.65,149.48,,,,,,
2024-05-25T00:30:56Z,1716564656,60E85BB834C4,16.71,22.6,1631.94,823,20.16,79.98,1348.71,145.05,,,,,,
2024-05-25T00:31:56Z,1716564716,60E85BB834C4,16.82,22.89,1631.94,747,20.19,80.11,1348.71,144.81,,,,,,
2024-05-25T00:32:56Z,1716564776,60E85BB834C4,17.1,23.08,1612.79,692,20.23,80.15,1332.89,148.99,,,,,,
2024-05-25T00:33:56Z,1716564836,60E85BB834C4,17.28,23.6,1603.27,681,20.21,79.68,1325.02,148.05,,,,,,
2024-05-25T00:34:56Z,1716564896,60E85BB834C4,17.15,23.31,1622.35,726,20.22,79.44,1340.78,147.92,,,,,,
2024-05-25T00:35:56Z,1716564956,60E85BB834C4,16.52,22.66,1641.56,818,20.19,79.51,1356.66,140.65,,,,,,
2024-05-25T00:36:56Z,1716565016,60E85BB834C4,16.32,22.06,1660.92,721,20.19,79.64,1372.66,141.84,,,,,,
2024-05-25T00:37:56Z,1716565076,60E85BB834C4,17.65,24,1670.65,658,20.16,79.76,1380.7,152.26,,,,,,
2024-05-25T00:38:56Z,1716565136,60E85BB834C4,16.67,22.69,1670.65,638,20.18,79.8,1380.7,143.57,,,,,,
2024-05-25T00:39:56Z,1716565196,60E85BB834C4,16.23,22.18,1670.65,635,20.15,79.91,1380.7,138.92,,,,,,
2024-05-25T00:40:56Z,1716565256,60E85BB834C4,17.4,23.74,1670.65,624,20.14,79.9,1380.7,149.3,,,,,,
2024-05-25T00:41:56Z,1716565316,60E85BB834C4,17.04,23.19,1670.65,615,20.14,80.15,1380.7,146.74,,,,,,
2024-05-25T00:42:56Z,1716565376,60E85BB834C4,17.48,23.65,1641.56,618,20.11,80.05,1356.66,151.75,,,,,,
2024-05-25T00:43:56Z,1716565436,60E85BB834C4,17.25,23.31,1641.56,661,20.1,80.09,1356.66,150.15,,,,,,
2024-05-25T00:44:56Z,1716565496,60E85BB834C4,18.35,25.14,1651.22,720,20.09,80.15,1364.65,156.48,,,,,,
2024-05-25T00:45:56Z,1716565556,60E85BB834C4,17.02,23.18,1651.22,712,20.1,80.22,1364.65,146.33,,,,,,
2024-05-25T00:46:56Z,1716565616,60E85BB834C4,17.53,23.53,1651.22,689,20.08,80.21,1364.65,153.86,,,,,,
2024-05-25T00:47:56Z,1716565676,60E85BB834C4,16.94,22.91,1660.92,660,20.1,80.17,1372.66,147.17,,,,,,
2024-05-25T00:48:56Z,1716565736,60E85BB834C4,17.13,23.49,1651.22,745,20.11,80.25,1364.65,145.9,,,,,,
2024-05-25T00:49:56Z,1716565796,60E85BB834C4,17.59,23.9,1660.92,773,20.12,80.21,1372.66,151.82,,,,,,
2024-05-25T00:50:56Z,1716565856,60E85BB834C4,18.14,24.68,1651.22,839,20.09,80.27,1364.65,156.37,,,,,,
2024-05-25T00:51:56Z,1716565916,60E85BB834C4,18.31,24.64,1660.92,792,20.11,80.23,1372.66,160.15,,,,,,
2024-05-25T00:52:56Z,1716565976,60E85BB834C4,17.26,23.6,1660.92,724,20.1,80.32,1372.66,147.68,,,,,,
2024-05-25T00:53:56Z,1716566036,60E85BB834C4,17.19,23.27,1660.92,684,20.1,80.26,1372.66,149.21,,,,,,
2024-05-25T00:54:56Z,1716566096,60E85BB834C4,16.99,22.77,1641.56,656,20.09,80.38,1356.66,149.63,,,,,,
2024-05-25T00:55:56Z,1716566156,60E85BB834C4,17.51,23.69,1622.35,646,20.1,80.68,1340.78,152.09,,,,,,
2024-05-25T00:56:56Z,1716566216,60E85BB834C4,17.6,23.73,1612.79,637,20.11,80.81,1332.89,153.53,,,,,,
2024-05-25T00:57:56Z,1716566276,60E85BB834C4,16.97,22.95,1603.27,630,20.08,80.8,1325.02,147.52,,,,,,
2024-05-25T00:58:56Z,1716566336,60E85BB834C4,17.86,24.15,1593.78,640,20.09,80.68,1317.17,155.23,,,,,,
2024-05-25T00:59:56Z,1716566396,60E85BB834C4,16.72,22.61,1593.78,684,20.08,80.72,1317.17,145.28,,,,,,
2024-05-25T01:00:56Z,1716566456,60E85BB834C4,17.12,23.24,1603.27,704,20.11,80.64,1325.02,148.05,,,,,,
2024-05-25T01:01:56Z,1716566516,60E85BB834C4,15.95,21.6,1612.79,696,20.14,80.7,1332.89,138.33,,,,,,
2024-05-25T01:02:56Z,1716566576,60E85BB834C4,16.39,22.1,1622.35,687,20.17,80.61,1340.78,142.94,,,,,,
2024-05-25T01:03:56Z,1716566636,60E85BB834C4,16.71,22.78,1622.35,684,20.17,80.47,1340.78,143.45,,,,,,
2024-05-25T01:04:56Z,1716566696,60E85BB834C4,16.57,22.47,1631.94,703,20.18,80.51,1348.71,143.46,,,,,,
2024-05-25T01:05:56Z,1716566756,60E85BB834C4,16.41,22.12,1631.94,739,20.2,80.52,1348.71,143.15,,,,,,
2024-05-25T01:06:56Z,1716566816,60E85BB834C4,15.28,20.5,1622.35,716,20.22,80.55,1340.78,134.3,,,,,,
2024-05-25T01:07:56Z,1716566876,60E85BB834C4,15.93,21.45,1631.94,774,20.2,80.51,1348.71,139.37,,,,,,
2024-05-25T01:08:56Z,1716566936,60E85BB834C4,16.24,21.96,1631.94,789,20.23,80.59,1348.71,141.17,,,,,,
2024-05-25T01:09:56Z,1716566996,60E85BB834C4,16.61,22.37,1622.35,719,20.24,80.55,1340.78,145.16,,,,,,
2024-05-25T01:10:56Z,1716567056,60E85BB834C4,16.01,21.35,1612.79,668,20.23,80.7,1332.89,141.81,,,,,,
2024-05-25T01:11:56Z,1716567116,60E85BB834C4,16.92,22.75,1622.35,645,20.25,80.68,1340.78,148.23,,,,,,
2024-05-25T01:12:56Z,1716567176,60E85BB834C4,16.77,22.63,1612.79,636,20.29,80.75,1332.89,146.17,,,,,,
2024-05-25T01:13:56Z,1716567236,60E85BB834C4,16.51,22.01,1612.79,628,20.28,80.86,1332.89,146.33,,,,,,
2024-05-25T01:14:56Z,1716567296,60E85BB834C4,16.03,21.62,1612.79,625,20.28,80.77,1332.89,139.74,,,,,,
2024-05-25T01:15:56Z,1716567356,60E85BB834C4,16.43,22.05,1622.35,636,20.26,80.76,1340.78,144.29,,,,,,
2024-05-25T01:16:56Z,1716567416,60E85BB834C4,16.2,21.93,1622.35,641,20.29,80.75,1340.78,140.6,,,,,,
2024-05-25T01:17:56Z,1716567476,60E85BB834C4,16.37,22.06,1622.35,636,20.3,81.01,1340.78,142.86,,,,,,
2024-05-25T01:18:56Z,1716567536,60E85BB834C4,17.66,24,1631.94,627,20.29,81.07,1348.71,152.35,,,,,,
2024-05-25T01:19:56Z,1716567596,60E85BB834C4,15.86,21.51,1631.94,626,20.32,81.06,1348.71,137.31,,,,,,
2024-05-25T01:20:56Z,1716567656,60E85BB834C4,15.77,21.55,1631.94,625,20.32,80.99,1348.71,134.94,,,,,,
2024-05-25T01:21:56Z,1716567716,60E85BB834C4,16.16,21.87,1631.94,660,20.31,80.78,1348.71,140.33,,,,,,
2024-05-25T01:22:56Z,1716567776,60E85BB834C4,16.68,22.45,1631.94,744,20.3,80.75,1348.71,145.83,,,,,,
2024-05-25T01:23:56Z,1716567836,60E85BB834C4,16.11,21.87,1622.35,807,20.31,80.9,1340.78,139.21,,,,,,
2024-05-25T01:24:56Z,1716567896,60E85BB834C4,16.23,22.14,1631.94,728,20.3,80.93,1348.71,139.26,,,,,,
2024-05-25T01:25:56Z,1716567956,60E85BB834C4,16.14,21.87,1622.35,676,20.3,80.96,1340.78,139.78,,,,,,
2024-05-25T01:26:56Z,1716568016,60E85BB834C4,15.43,20.84,1631.94,680,20.26,81.05,1348.71,134.42,,,,,,
2024-05-25T01:27:56Z,1716568076,60E85BB834C4,17.06,23.11,1631.94,671,20.29,81.17,1348.71,147.8,,,,,,
2024-05-25T01:28:56Z,1716568136,60E85BB834C4,16.52,22.44,1631.94,659,20.31,81.37,1348.71,142.53,,,,,,
2024-05-25T01:29:56Z,1716568196,60E85BB834C4,16.68,22.55,1641.56,650,20.3,81.43,1356.66,144.98,,,,,,
2024-05-25T01:30:56Z,1716568256,60E85BB834C4,17.12,23.07,1641.56,653,20.3,81.22,1356.66,149.48,,,,,,
2024-05-25T01:31:56Z,1716568316,60E85BB834C4,17.24,23.32,1641.56,678,20.29,81.04,1356.66,149.81,,,,,,
2024-05-25T01:32:56Z,1716568376,60E85BB834C4,17.45,23.57,1641.56,698,20.27,80.97,1356.66,151.87,,,,,,
2024-05-25T01:33:56Z,1716568436,60E85BB834C4,18.33,25.05,1641.56,837,20.32,80.91,1356.66,156.87,,,,,,
2024-05-25T01:34:56Z,1716568496,60E85BB834C4,16.61,22.73,1641.56,803,20.31,80.93,1356.66,141.82,,,,,,
2024-05-25T01:35:56Z,1716568556,60E85BB834C4,17.03,22.96,1641.56,747,20.32,81.12,1356.66,148.62,,,,,,
2024-05-25T01:36:56Z,1716568616,60E85BB834C4,16.59,22.51,1641.56,733,20.32,80.98,1356.66,143.52,,,,,,
2024-05-25T01:37:56Z,1716568676,60E85BB834C4,16.77,22.72,1641.56,716,20.31,81.05,1356.66,145.38,,,,,,
2024-05-25T01:38:56Z,1716568736,60E85BB834C4,16.2,21.64,1651.22,710,20.33,81.01,1364.65,143.16,,,,,,
2024-05-25T01:39:56Z,1716568796,60E85BB834C4,16.29,21.82,1641.56,715,20.34,80.85,1356.66,143.42,,,,,,
2024-05-25T01:40:56Z,1716568856,60E85BB834C4,16.08,21.56,1641.56,753,20.35,80.81,1356.66,141.34,,,,,,
2024-05-25T01:41:56Z,1716568916,60E85BB834C4,15.82,21.32,1641.56,828,20.36,80.95,1356.66,138.1,,,,,,
2024-05-25T01:42:56Z,1716568976,60E85BB834C4,17.34,23.37,1641.56,754,20.36,80.79,1356.66,151.3,,,,,,
2024-05-25T01:43:56Z,1716569036,60E85BB834C4,16.94,22.91,1641.56,697,20.34,80.82,1356.66,147.24,,,,,,
2024-05-25T01:44:56Z,1716569096,60E85BB834C4,15.07,20.12,1651.22,695,20.35,80.98,1364.65,133.31,,,,,,
2024-05-25T01:45:56Z,1716569156,60E85BB834C4,17.12,23.1,1651.22,736,20.36,80.95,1364.65,149.34,,,,,,
2024-05-25T01:46:56Z,1716569216,60E85BB834C4,16.64,22.39,1651.22,680,20.36,81.07,1364.65,145.55,,,,,,
2024-05-25T01:47:56Z,1716569276,60E85BB834C4,16.97,22.86,1651.22,642,20.38,81.09,1364.65,148.32,,,,,,
2024-05-25T01:48:56Z,1716569336,60E85BB834C4,17.43,23.46,1651.22,630,20.33,81.09,1364.65,152.53,,,,,,
2024-05-25T01:49:56Z,1716569396,60E85BB834C4,17.46,23.65,1651.22,621,20.36,81,1364.65,151.34,,,,,,
2024-05-25T01:50:56Z,1716569456,60E85BB834C4,17.11,23.16,1651.22,667,20.34,80.93,1364.65,148.51,,,,,,
2024-05-25T01:51:56Z,1716569516,60E85BB834C4,17.35,23.34,1641.56,681,20.33,81.14,1356.66,151.9,,,,,,
2024-05-25T01:52:56Z,1716569576,60E85BB834C4,16.12,21.84,1651.22,659,20.33,81.51,1364.65,139.61,,,,,,
2024-05-25T01:53:56Z,1716569636,60E85BB834C4,16.74,22.61,1641.56,646,20.34,81.48,1356.66,145.82,,,,,,
2024-05-25T01:54:56Z,1716569696,60E85BB834C4,16.08,21.86,1641.56,645,20.34,81.24,1356.66,138.75,,,,,,
2024-05-25T01:55:56Z,1716569756,60E85BB834C4,15.79,21.47,1641.56,817,20.38,81.16,1356.66,136.21,,,,,,
2024-05-25T01:56:56Z,1716569816,60E85BB834C4,16.92,23.02,1641.56,788,20.36,81.19,1356.66,145.78,,,,,,
2024-05-25T01:57:56Z,1716569876,60E85BB834C4,17.23,23.33,1641.56,715,20.39,81.19,1356.66,149.51,,,,,,
2024-05-25T01:58:56Z,1716569936,60E85BB834C4,17.58,24.22,1641.56,713,20.35,81.03,1356.66,148.71,,,,,,
2024-05-25T01:59:56Z,1716569996,60E85BB834C4,17.4,23.88,1651.22,755,20.35,80.95,1364.65,148.01,,,,,,
2024-05-25T02:00:56Z,1716570056,60E85BB834C4,17.91,24.36,1651.22,739,20.39,81.06,1364.65,154.26,,,,,,
2024-05-25T02:01:56Z,1716570116,60E85BB834C4,16.78,22.69,1651.22,736,20.39,80.68,1364.65,145.77,,,,,,
2024-05-25T02:02:56Z,1716570176,60E85BB834C4,17.19,23.33,1651.22,852,20.38,80.27,1364.65,148.68,,,,,,
2024-05-25T02:03:56Z,1716570236,60E85BB834C4,16.85,22.89,1660.92,792,20.34,80.75,1372.66,145.56,,,,,,
2024-05-25T02:04:56Z,1716570296,60E85BB834C4,16.73,22.67,1660.92,726,20.41,80.93,1372.66,145.04,,,,,,
2024-05-25T02:05:56Z,1716570356,60E85BB834C4,16.34,21.87,1660.92,672,20.41,80.93,1372.66,144.08,,,,,,
2024-05-25T02:06:56Z,1716570416,60E85BB834C4,16.43,22.14,1660.92,635,20.38,80.71,1372.66,143.5,,,,,,
2024-05-25T02:07:56Z,1716570476,60E85BB834C4,16.49,22.35,1660.92,733,20.41,80.74,1372.66,142.71,,,,,,
2024-05-25T02:08:56Z,1716570536,60E85BB834C4,16.7,22.67,1660.92,722,20.44,80.59,1372.66,144.33,,,,,,
2024-05-25T02:09:56Z,1716570596,60E85BB834C4,16.19,21.87,1660.92,677,20.42,80.16,1372.66,140.89,,,,,,
2024-05-25T02:10:56Z,1716570656,60E85BB834C4,16.01,21.67,1660.92,699,20.42,80.27,1372.66,139.04,,,,,,
2024-05-25T02:11:56Z,1716570716,60E85BB834C4,17.41,23.68,1660.92,688,20.41,80.35,1372.66,150.13,,,,,,
2024-05-25T02:12:56Z,1716570776,60E85BB834C4,16.07,21.46,1670.65,703,20.42,80.42,1380.7,142.2,,,,,,
2024-05-25T02:13:56Z,1716570836,60E85BB834C4,15.92,21.58,1670.65,702,20.43,80.48,1380.7,137.73,,,,,,
2024-05-25T02:14:56Z,1716570896,60E85BB834C4,16.47,22.18,1670.65,657,20.49,80.45,1380.7,144.02,,,,,,
2024-05-25T02:15:56Z,1716570956,60E85BB834C4,16.35,22.23,1670.65,637,20.51,80.35,1380.7,140.98,,,,,,
2024-05-25T02:16:56Z,1716571016,60E85BB834C4,17.52,23.68,1670.65,623,20.49,80.48,1380.7,152.45,,,,,,
2024-05-25T02:17:56Z,1716571076,60E85BB834C4,16.75,22.66,1670.65,620,20.45,80.59,1380.7,145.49,,,,,,
2024-05-25T02:18:56Z,1716571136,60E85BB834C4,17.33,23.32,1670.65,620,20.45,80.4,1380.7,151.72,,,,,,
2024-05-25T02:19:56Z,1716571196,60E85BB834C4,16.49,22.26,1670.65,620,20.47,80.23,1380.7,143.67,,,,,,
2024-05-25T02:20:56Z,1716571256,60E85BB834C4,18.01,24.53,1670.65,684,20.43,80.37,1380.7,154.91,,,,,,
2024-05-25T02:21:56Z,1716571316,60E85BB834C4,16.78,22.67,1670.65,681,20.4,80.41,1380.7,145.99,,,,,,
2024-05-25T02:22:56Z,1716571376,60E85BB834C4,16.25,21.84,1660.92,671,20.43,80.53,1372.66,142.46,,,,,,
2024-05-25T02:23:56Z,1716571436,60E85BB834C4,15.99,21.61,1660.92,663,20.44,80.48,1372.66,139.06,,,,,,
2024-05-25T02:24:56Z,1716571496,60E85BB834C4,15.68,21.07,1670.65,659,20.44,80.45,1380.7,137.6,,,,,,
2024-05-25T02:25:56Z,1716571556,60E85BB834C4,15.42,20.56,1660.92,643,20.46,80.48,1372.66,136.69,,,,,,
2024-05-25T02:26:56Z,1716571616,60E85BB834C4,15.71,21.26,1651.22,633,20.45,80.33,1364.65,136.35,,,,,,
2024-05-25T02:27:56Z,1716571676,60E85BB834C4,17.45,23.55,1651.22,631,20.42,80.32,1364.65,152.07,,,,,,
2024-05-25T02:28:56Z,1716571736,60E85BB834C4,17.21,23.37,1651.22,640,20.37,80.27,1364.65,148.71,,,,,,
2024-05-25T02:29:56Z,1716571796,60E85BB834C4,17.24,23.32,1651.22,647,20.39,80.2,1364.65,149.8,,,,,,
2024-05-25T02:30:56Z,1716571856,60E85BB834C4,17.25,23.41,1651.22,645,20.37,80.12,1364.65,149.14,,,,,,
2024-05-25T02:31:56Z,1716571916,60E85BB834C4,17.14,23.22,1651.22,639,20.36,80.33,1364.65,148.61,,,,,,
2024-05-25T02:32:56Z,1716571976,60E85BB834C4,17.35,23.34,1651.22,656,20.39,80.43,1364.65,151.79,,,,,,
2024-05-25T02:33:56Z,1716572036,60E85BB834C4,17.08,23.2,1660.92,675,20.39,80.17,1372.66,147.45,,,,,,
2024-05-25T02:34:56Z,1716572096,60E85BB834C4,16.13,21.77,1670.65,684,20.38,80.16,1380.7,140.54,,,,,,
2024-05-25T02:35:56Z,1716572156,60E85BB834C4,16.27,22.07,1670.65,691,20.44,80.23,1380.7,140.88,,,,,,
2024-05-25T02:36:56Z,1716572216,60E85BB834C4,15.38,20.95,1670.65,664,20.4,80.31,1380.7,132.15,,,,,,
2024-05-25T02:37:56Z,1716572276,60E85BB834C4,15.34,20.78,1680.41,666,20.42,80.22,1388.77,133.05,,,,,,
2024-05-25T02:38:56Z,1716572336,60E85BB834C4,13.23,17.88,1690.22,705,20.39,79.62,1396.87,115.1,,,,,,
2024-05-25T02:39:56Z,1716572396,60E85BB834C4,13.41,18.05,1690.22,720,20.42,79.66,1396.87,117.38,,,,,,
2024-05-25T02:40:56Z,1716572456,60E85BB834C4,13.01,17.55,1690.22,685,20.44,79.58,1396.87,113.51,,,,,,
2024-05-25T02:41:56Z,1716572516,60E85BB834C4,12.85,17.37,1690.22,639,20.41,79.29,1396.87,111.85,,,,,,
2024-05-25T02:42:56Z,1716572576,60E85BB834C4,12.19,16.34,1690.22,632,20.4,78.84,1396.87,107.29,,,,,,
2024-05-25T02:43:56Z,1716572636,60E85BB834C4,12.62,16.94,1680.41,678,20.39,78.57,1388.77,110.77,,,,,,
2024-05-25T02:44:56Z,1716572696,60E85BB834C4,13.78,18.64,1670.65,704,20.32,78.47,1380.7,119.71,,,,,,
2024-05-25T02:45:56Z,1716572756,60E85BB834C4,12.56,17.08,1660.92,693,20.34,78.57,1372.66,108.34,,,,,,
2024-05-25T02:46:56Z,1716572816,60E85BB834C4,12.47,16.75,1641.56,741,20.35,78.58,1356.66,109.31,,,,,,
2024-05-25T02:47:56Z,1716572876,60E85BB834C4,12.48,16.8,1631.94,745,20.37,78.31,1348.71,109.07,,,,,,
2024-05-25T02:48:56Z,1716572936,60E85BB834C4,11.92,16.15,1612.79,716,20.38,78.43,1332.89,103.4,,,,,,
2024-05-25T02:49:56Z,1716572996,60E85BB834C4,11.62,15.5,1584.32,680,20.35,78.71,1309.36,103.01,,,,,,
2024-05-25T02:50:56Z,1716573056,60E85BB834C4,11.26,15.09,1546.83,652,20.34,78.75,1278.37,99.03,,,,,,
2024-05-25T02:51:56Z,1716573116,60E85BB834C4,12.09,16.25,1519.05,649,20.37,78.67,1255.42,106.05,,,,,,
2024-05-25T02:52:56Z,1716573176,60E85BB834C4,12.12,16.34,1482.46,646,20.32,78.99,1225.17,105.67,,,,,,
2024-05-25T02:53:56Z,1716573236,60E85BB834C4,12.56,17.03,1482.46,644,20.35,79.04,1225.17,108.64,,,,,,
2024-05-25T02:54:56Z,1716573296,60E85BB834C4,13.14,17.78,1491.56,633,20.38,79.05,1232.69,114.14,,,,,,
2024-05-25T02:55:56Z,1716573356,60E85BB834C4,12.26,16.72,1491.56,633,20.38,79.16,1232.69,105.21,,,,,,
2024-05-25T02:56:56Z,1716573416,60E85BB834C4,12.89,17.43,1500.69,627,20.39,79.25,1240.24,111.97,,,,,,
2024-05-25T02:57:56Z,1716573476,60E85BB834C4,14.76,19.94,1500.69,614,20.44,79.21,1240.24,128.4,,,,,,
2024-05-25T02:58:56Z,1716573536,60E85BB834C4,14.98,20.28,1509.86,605,20.43,79.31,1247.82,130,,,,,,
2024-05-25T02:59:56Z,1716573596,60E85BB834C4,14.94,20.28,1519.05,600,20.4,79.17,1255.42,129.07,,,,,,
2024-05-25T03:00:56Z,1716573656,60E85BB834C4,15.36,20.7,1528.28,684,20.36,78.8,1263.04,134.1,,,,,,
2024-05-25T03:01:56Z,1716573716,60E85BB834C4,14.52,19.62,1528.28,655,20.35,78.65,1263.04,126.2,,,,,,
2024-05-25T03:02:56Z,1716573776,60E85BB834C4,15.58,21.19,1537.54,619,20.42,78.9,1270.69,134.39,,,,,,
2024-05-25T03:03:56Z,1716573836,60E85BB834C4,15.49,21.04,1537.54,589,20.38,79.05,1270.69,133.73,,,,,,
2024-05-25T03:04:56Z,1716573896,60E85BB834C4,14.62,19.68,1546.83,583,20.44,79.1,1278.37,127.85,,,,,,
2024-05-25T03:05:56Z,1716573956,60E85BB834C4,16.81,22.73,1546.83,578,20.43,79.14,1278.37,145.98,,,,,,
2024-05-25T03:06:56Z,1716574016,60E85BB834C4,15.12,20.16,1546.83,573,20.41,79.18,1278.37,133.97,,,,,,
2024-05-25T03:07:56Z,1716574076,60E85BB834C4,14.98,20.2,1565.51,574,20.38,79.13,1293.81,130.64,,,,,,
2024-05-25T03:08:56Z,1716574136,60E85BB834C4,15.32,20.68,1574.9,582,20.38,79.35,1301.57,133.38,,,,,,
2024-05-25T03:09:56Z,1716574196,60E85BB834C4,15.17,20.45,1584.32,582,20.39,79.23,1309.36,132.32,,,,,,
2024-05-25T03:10:56Z,1716574256,60E85BB834C4,16.13,21.94,1593.78,583,20.38,79.56,1317.17,138.98,,,,,,
2024-05-25T03:11:56Z,1716574316,60E85BB834C4,15.16,20.6,1603.27,602,20.39,79.48,1325.02,130.8,,,,,,
2024-05-25T03:12:56Z,1716574376,60E85BB834C4,15.39,20.68,1603.27,625,20.38,79.54,1325.02,134.98,,,,,,
2024-05-25T03:13:56Z,1716574436,60E85BB834C4,15.34,20.81,1612.79,626,20.4,79.55,1332.89,132.75,,,,,,
2024-05-25T03:14:56Z,1716574496,60E85BB834C4,15.16,20.61,1612.79,652,20.39,79.16,1332.89,130.72,,,,,,
2024-05-25T03:15:56Z,1716574556,60E85BB834C4,13.1,17.86,1612.79,669,20.41,78.71,1332.89,112.58,,,,,,
2024-05-25T03:16:56Z,1716574616,60E85BB834C4,12.24,16.66,1612.79,665,20.39,78.97,1332.89,105.37,,,,,,
2024-05-25T03:17:56Z,1716574676,60E85BB834C4,12.14,16.19,1612.79,646,20.41,78.33,1332.89,107.57,,,,,,
2024-05-25T03:18:56Z,1716574736,60E85BB834C4,11.72,15.86,1612.79,650,20.42,78.58,1332.89,101.7,,,,,,
2024-05-25T03:19:56Z,1716574796,60E85BB834C4,12.79,17.31,1612.79,660,20.43,78.45,1332.89,110.93,,,,,,
2024-05-25T03:20:56Z,1716574856,60E85BB834C4,11.13,14.97,1612.79,640,20.44,78.53,1332.89,97.51,,,,,,
2024-05-25T03:21:56Z,1716574916,60E85BB834C4,11.44,15.41,1612.79,631,20.43,78.61,1332.89,100.04,,,,,,
2024-05-25T03:22:56Z,1716574976,60E85BB834C4,12.29,16.75,1603.27,633,20.42,78.46,1325.02,105.67,,,,,,
2024-05-25T03:23:56Z,1716575036,60E85BB834C4,11.61,15.85,1584.32,652,20.42,78.46,1309.36,99.56,,,,,,
2024-05-25T03:24:56Z,1716575096,60E85BB834C4,12.34,16.85,1584.32,672,20.41,78.32,1309.36,105.74,,,,,,
2024-05-25T03:25:56Z,1716575156,60E85BB834C4,11.11,15.09,1565.51,690,20.42,78.35,1293.81,95.87,,,,,,
2024-05-25T03:26:56Z,1716575216,60E85BB834C4,11.75,16,1546.83,716,20.43,78.32,1278.37,101.15,,,,,,
2024-05-25T03:27:56Z,1716575276,60E85BB834C4,11.22,15.41,1556.16,662,20.42,78.32,1286.08,95.34,,,,,,
