,feature,id.x,formula,compound,pubchem,ionmass,NPC_pathway,NPC_superclass,NPC_class,ClassyFire_superclass,ClassyFire_class,ClassyFire_subclass,ClassyFire_level5,ClassyFire_most_specific,datafile.E2_B_3.mzML.area,datafile.E2_G_1.mzML.area,datafile.E2_B_5.mzML.area,datafile.E2_G_4.mzML.area,datafile.E2_G_2.mzML.area,datafile.E2_B_4.mzML.area,datafile.E2_S_3.mzML.area,datafile.E2_G_5.mzML.area,datafile.E2_B_1.mzML.area,datafile.E2_S_4.mzML.area,datafile.E2_C_1.mzML.area,datafile.E2_C_2.mzML.area,datafile.E2_G_3.mzML.area,datafile.E2_C_3.mzML.area,datafile.E1_B_5.mzML.area,datafile.E1_B_4.mzML.area,datafile.E2_S_5.mzML.area,datafile.E2_S_2.mzML.area,datafile.E1_B_3.mzML.area,datafile.E2_B_2.mzML.area,datafile.E2_S_1.mzML.area,datafile.A2_B_4.mzML.area,datafile.A2_G_2.mzML.area,datafile.E1_B_1.mzML.area,datafile.A1_S_5.mzML.area,datafile.A2_G_4.mzML.area,datafile.E1_B_2.mzML.area,datafile.A1_B_2.mzML.area,datafile.A1_G_5.mzML.area,datafile.A1_G_4.mzML.area,datafile.A1_G_3.mzML.area,datafile.A1_S_3.mzML.area,datafile.A1_B_4.mzML.area,datafile.A2_G_1.mzML.area,datafile.A1_B_3.mzML.area,datafile.A1_B_1.mzML.area,datafile.A1_S_4.mzML.area,datafile.A1_G_1.mzML.area,datafile.A1_B_5.mzML.area,datafile.E1_G_3.mzML.area,datafile.E1_G_5.mzML.area,datafile.A2_G_3.mzML.area,datafile.E1_G_4.mzML.area,datafile.A2_C_1.mzML.area,datafile.A1_G_2.mzML.area,datafile.A2_B_2.mzML.area,datafile.E1_C_1.mzML.area,datafile.A2_S_4.mzML.area,datafile.A2_C_3.mzML.area,datafile.E1_S_3.mzML.area,datafile.A2_S_5.mzML.area,datafile.E1_G_1.mzML.area,datafile.A1_C_3.mzML.area,datafile.A1_C_2.mzML.area,datafile.A1_C_1.mzML.area,datafile.E1_S_4.mzML.area,datafile.E1_G_6.mzML.area,datafile.A2_S_3.mzML.area,datafile.A2_B_1.mzML.area,datafile.E1_C_3.mzML.area,datafile.E1_S_2.mzML.area,datafile.A2_G_5.mzML.area,datafile.A2_B_5.mzML.area,datafile.E1_S_5.mzML.area,datafile.E1_C_2.mzML.area,datafile.A1_S_2.mzML.area,datafile.A1_S_1.mzML.area,datafile.E1_G_2.mzML.area,datafile.A2_C_2.mzML.area,datafile.A2_S_1.mzML.area,datafile.A2_B_3.mzML.area,datafile.E1_S_1.mzML.area,datafile.A2_S_2.mzML.area
383,251.98891_0.6152,1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3205.56866,3575.058103,3762.420996,4944.274967,3790.203974,3162.983641,3761.134801,4435.262862,3447.356751,4988.50801,2543.003202,4136.157944,3534.880102,4442.10893,4793.914729,3319.277269,4394.54424,4448.575254,2985.483825,3156.535945,3866.619087,6202.58584,3937.374405,3768.203604,7270.850404,5308.834991,5574.134545,7589.875833,7794.93625,6318.779818,3807.241022,7904.370646,6071.062119,5380.720715,7191.470592,6705.192521,7051.039293,6721.109234,9780.271808,6010.687215,4997.681169,5301.641579,4470.499041,7059.714498,7767.952006,7146.462216,6077.794295,6938.511416,7976.832638,6067.802523,4776.573023,6863.910833,9714.855296,7258.991755,7116.374948,5021.225219,5066.379928,6420.837399,7777.587215,5353.650083,5789.427425,8078.702164,9084.870445,3925.707637,6877.456004,5179.394138,7604.346079,6185.608387,6547.211644,7626.203362,9976.380225,8304.174184,6056.87894
384,252.95983_0.9034,2074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3560.759049,4288.13726,5202.206049,7535.481054,4523.420041,4218.094826,3368.96695,2813.02664,2170.589971,2060.426109,3541.553697,5059.407485,8294.203395,3666.995361,1626.741319,1195.140681,3627.389224,5658.780734,743.0661644,4787.812917,2977.960926,592.661375,5575.142676,2402.44039,841.5336115,2908.51043,2050.39962,6264.201206,5899.407121,4917.955893,4537.102396,4791.549266,4097.912782,4001.543149,4969.286612,3852.098059,3469.7865,5235.044541,7680.904964,2654.820128,2067.217943,4552.80963,2686.656164,5942.601748,7538.970681,6547.609364,3145.964738,7243.73593,10976.03752,2477.925675,5921.975737,5316.030913,4620.418591,4596.539701,7580.287049,622.7922857,4726.307851,7007.494627,6226.133672,1155.58813,4879.939671,6300.2936,5864.841939,3029.381935,5814.437677,3713.832925,4645.770485,6437.372064,6989.486737,7439.900436,4803.310014,7275.401136,5915.377992
385,252.98164_0.913,2424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.1503731,411.3249282,2758.789204,616.8144057,702.0078378,1510.994414,1462.050772,786.6982785,728.8030284,1265.587764,680.2297812,995.8119644,2189.661841,721.757817,1336.85489,653.7118229,1279.821109,800.0586707,652.9524025,2805.476339,846.3890297,2605.447984,1164.90367,827.7693163,3596.955094,953.501313,1204.933297,1314.571824,1776.438294,1964.699885,1573.734384,1428.042466,1372.107689,1769.8938,3434.516359,1562.520125,1710.211428,1140.153665,4394.983226,767.8808281,1247.602387,943.904887,936.0939384,1450.056158,1950.25919,1946.555856,1344.039968,1698.175882,1351.220727,920.355276,1785.676186,1095.346874,1090.946145,1027.890265,1289.969022,611.6674154,1322.116954,1594.411977,1569.382513,877.0971399,1174.51053,2393.574846,2402.772337,2149.63439,1469.690979,1931.573539,1761.669075,1646.698196,1569.966563,2254.723521,2386.471617,1564.018398,1667.15779
386,252.99639_1.1393,2497,C6H9N2O5S2-,2-Amino-3-[(2-carboxy-2-nitrosoethyl)disulfanyl]propanoic acid,87193135,252.996,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Aspartic acid and derivatives,99571.37766,96256.02384,417460.9792,81386.31849,108519.5243,215643.7337,71827.99306,30693.05448,57415.60568,85063.08684,101154.3177,98932.42649,328645.6584,53685.58816,92416.54402,11117.82129,95156.72798,166860.4854,15816.45469,616904.7436,73779.76191,18164.39252,69005.44185,43870.65061,20527.00844,125138.2595,46769.04978,170761.1034,264977.1086,119690.6518,106815.8195,46895.46233,92527.92498,98744.64834,419934.9207,66491.21225,107803.8302,115271.468,735281.5994,28903.19573,83924.89329,88907.17783,39525.31096,57071.31904,295324.963,57373.96681,65721.27639,103231.9855,111654.6099,43759.11298,84542.68393,34339.27238,43919.64002,73878.56228,104059.3348,18461.27116,100373.3147,163040.3218,90302.2459,17305.07598,84748.6116,244208.6281,221952.6649,289786.1888,90187.5651,109465.3443,92294.79151,61559.28929,55229.37733,239216.0105,159782.8489,141840.0178,125435.8031
387,253.00933_1.1889,2617,NA,NA,NA,NA,Carbohydrates,Small peptides,Aminoacids,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,Monoalkyl phosphates,1208.237666,528.3356137,1931.535874,840.3120305,1291.772442,1784.367691,1977.996601,989.7366737,1198.967857,1453.272173,1328.606535,863.3630843,1797.879296,915.1966728,1576.081555,791.7053771,1689.216334,1850.719376,970.0262381,3208.544775,1496.528522,4118.317936,1333.167534,1244.461876,6495.03656,1416.091059,809.998915,2712.414666,3780.031329,2146.452356,1449.443011,2108.350832,1784.714658,2523.92539,4412.039098,1748.489924,2511.17637,1699.601947,8456.845442,1212.38603,1651.696749,1563.020532,743.9133082,1717.287051,1778.740859,3466.983021,1399.851797,3543.131705,2290.97159,2319.760206,3210.229272,957.0235918,1465.329878,1770.485794,2063.767071,1404.139028,1978.837777,1953.424607,2090.51791,1417.751407,1470.827508,2717.672518,3184.751262,2292.206543,1742.25978,4051.4541,2949.709619,2154.319268,1973.735118,2656.343762,3102.770358,2323.594521,2255.503839
388,253.09267_0.6418,1460,C9H17O8-,Glucosylglycerol,95162429;101072096;124567366;4302177;144403030;67351818;40463685;15559908;15559911;15559912;16048618;129725894;163803964;129852119;23520138;124146472;101612205;124389366;96361165;162922610;162922611;162922612;94827838;89682175;70681492;92291844;92291845;92291846;92291847;10083634;91849119;91850365;10220660;656504;60122944;153532582;71716695;93090040;121461316;68256528;11425306;139026049;70322858;193395;446397;46780447;117660650;11658901;11807209;11959966;71104487;71317131;24809553,253.093,Carbohydrates,Saccharides,Disaccharides,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Alkyl glycosides,Alkyl glycosides,0.983906894,0.96623192,0.958578598,0.975972161,0.886597421,0.783304517,1.225524536,0.862891607,20305.51908,1.025597864,1.047796952,0.998107612,0.98191114,0.970104593,13640.6106,1.0043199,0.922061318,0.778267189,0.930927292,1.000169818,1.006407883,4.524132633,0.862891607,1.123160538,3.20584233,1.0043199,0.958578598,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,15316.80912,17062.30488,0.96623192,1.006407883,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,19999.63985,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,0.86753081,0.899781026,1.195264671,1.149838935,0.977943822,1.032158191,15717.97238,19937.99712,1.090275207,17147.35151,12483.29169,1.023429581,1.1001868,30640.72296,0.893140575,0.787125515,25268.02649
389,253.88834_1.3545,3275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710.527731,4835.024526,5827.199295,5074.079264,5685.74926,6164.606552,8349.498665,6272.359095,9180.272994,7588.398595,4464.662812,5720.154724,4976.325655,5457.808439,6295.882924,5095.919172,7669.70604,8802.201912,4687.218915,5309.901562,7216.95093,2238.088414,9353.745025,8086.755872,9085.357162,9778.058546,7484.58169,11646.83989,7004.305426,8981.231873,8560.217909,19769.57094,12410.6978,6472.696476,11842.57313,14214.07362,12930.09012,9455.545566,10027.84815,7441.128286,7536.515668,8319.124165,6294.278699,9097.897663,10012.49138,19511.01228,7548.265141,20121.48869,13638.48958,12221.87712,14876.94242,9167.984321,12449.26551,13312.26027,16163.57773,12548.05184,8554.721314,16870.89423,15920.92542,8943.447239,8902.22261,8349.12761,17766.01242,11494.18903,11317.05665,16396.02551,16082.87721,8282.615598,11937.02677,12995.39259,10360.43067,17922.84798,19480.31853
390,255.00062_1.1385,2446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.90862,1359.488311,5266.430815,1145.791317,1657.937177,3770.044642,1128.585545,284.9268088,625.1575734,1427.632227,1550.739489,1611.943793,4426.455417,808.6791885,1134.215833,1.0043199,1410.753816,2665.565124,148.5759958,8187.390128,1199.638197,4.524132633,887.0525725,606.8436386,3.20584233,2140.205707,747.4037325,3086.579113,3208.836397,2097.689498,1701.763844,493.2451761,1558.376452,1371.058786,5237.275875,925.2698419,1846.359544,1784.630356,10335.80896,1.090275207,1195.662238,1194.143256,496.4262877,751.4226058,3634.099044,326.3577593,714.8470201,1420.16884,1841.617034,644.6441069,1269.469546,323.280144,466.0674907,1290.885845,1779.552148,256.7740322,1425.35312,2855.005194,1703.252156,1.149838935,1130.503058,4248.363116,3805.042815,3805.239695,1326.864927,2054.258417,1387.524964,1268.029251,719.4121482,3526.775463,2648.161806,1894.611115,1889.516423
391,255.06607_19.7253,7522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,0.958578598,0.975972161,62.81542727,48.03223301,263.9779851,1355.602715,58.51343493,84.62207975,1.047796952,200.4200085,0.98191114,0.970104593,161.3607306,1.0043199,0.922061318,1403.99401,0.930927292,63.33075286,1.006407883,1606.519498,1163.177887,89.58328449,3.20584233,224.3650657,1298.874,690.9274035,972.9059631,914.9685383,329.418866,1897.429305,1164.179768,1091.975762,412.2780846,0.934521606,462.505502,60.82429935,1977.59149,1.090275207,256.4804574,1073.288869,103.0005884,1.095208579,245.4366364,3844.248955,1.139016922,1042.040381,1.052352591,1.198223247,311.274819,0.985910778,1.006407883,1.120560629,67.68899284,1.002240563,150.8636078,330.3096145,124.0684729,1.149838935,2441.925723,87.76441102,228.5181521,214.0792707,115.2420893,78.91776085,1943.421546,1.023429581,73.39346139,746.2042997,58.67933579,280.2166834,825.4931266
392,255.89824_1.3515,3306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,0.958578598,0.975972161,5479.172061,4287.025624,1.225524536,0.862891607,0.864432485,1.025597864,1.047796952,0.998107612,0.98191114,0.970104593,0.938143783,1.0043199,0.922061318,0.778267189,0.930927292,1.000169818,1.006407883,4.524132633,0.862891607,1.123160538,3.20584233,1.0043199,0.958578598,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,0.86753081,0.899781026,1.195264671,1.149838935,0.977943822,1.032158191,0.979923465,1.105210484,1.090275207,0.951045563,0.886597421,1.023429581,1.1001868,0.76353658,0.893140575,5432.740305,1.063916905
393,256.89285_1.3956,3110,NA,NA,NA,NA,Alkaloids,Histidine alkaloids,Imidazole alkaloids,"Organic 1,3-dipolar compounds","Allyl-type 1,3-dipolar organic compounds",NA,NA,"Allyl-type 1,3-dipolar organic compounds",32852.65119,34021.02589,27242.80374,32538.91184,33451.32069,26585.35532,45589.51274,30494.58941,29848.85372,37188.17855,41251.766,41022.22285,32864.56584,37203.51113,40837.39885,42030.78781,31829.55669,30943.90345,35943.10274,31355.32379,35143.76328,124006.4755,41548.2309,50800.55112,102683.1298,47122.68971,45292.83874,49840.48071,48970.59257,43913.17025,41305.85497,46687.99853,47195.3063,47748.56839,38539.40824,45950.42735,42102.41168,45838.04227,44654.31777,52104.25213,48003.08601,56383.94408,52873.8774,56797.51689,40990.26905,64305.66017,54000.79226,49973.22385,52849.14711,59312.05073,51565.27695,51750.45671,52101.73611,53596.41489,49499.23775,52136.55407,42231.39981,49299.00239,66946.77423,58837.25832,54657.2802,53785.76336,56923.75409,53890.06318,55691.25756,47961.22776,30472.35335,52839.66926,59553.11146,40497.98021,49292.42835,50620.04188,55717.32832
394,257.89333_1.3582,3321,NA,NA,NA,NA,Amino acids and Peptides,Small peptides,Aminoacids,"Organic 1,3-dipolar compounds","Allyl-type 1,3-dipolar organic compounds",Organic nitro compounds,NA,Organic nitro compounds,105376.4283,73965.05345,69813.27926,83113.78922,89369.02002,76192.03041,90210.86111,90862.48626,92840.04892,93380.68551,47873.84273,79110.00932,71041.27094,63289.62363,90380.77201,55679.49525,81980.47175,80317.17394,45149.97366,58729.9717,69552.8488,5487.772884,64112.84643,72365.23345,3526.426563,84252.39641,75871.496,66727.84341,47713.52264,64774.80757,42371.2096,61910.6546,60981.36067,59642.57948,55733.25902,72341.3175,63878.14843,52021.92656,60666.26719,57642.85018,75406.7088,64636.60387,54519.75685,49700.5653,58725.43855,76544.07615,23623.21096,71173.69093,76600.74509,54818.71355,69632.50933,79819.33655,58804.41261,57036.53602,66790.50695,81612.44902,85581.91437,86738.89087,74381.32048,63586.09312,81061.76339,75492.05012,92975.13837,68567.2584,63519.43354,66126.19802,63373.98364,84463.64331,72645.33437,73154.43974,64788.41733,94061.49905,74006.05991
395,257.99304_0.8676,2046,C6H12NO4S3-,2-[4-(methylthio)butyl]-thiohydroximate-O-sulfate,123131539;123131540,257.993,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids,55610.41764,36794.1115,32332.8561,29074.21067,28681.42656,30854.36494,38689.80961,29131.22067,27480.30871,26368.12108,45170.5266,32688.02429,45688.32532,35137.18835,33078.94977,16500.97596,33074.33947,41691.77333,25386.38725,45137.66387,48730.2697,35138.93816,34489.77755,34481.02851,14015.94267,31505.51526,38362.31548,15510.61518,19230.96452,16215.86683,18064.30264,8148.140607,16753.35908,30364.23308,16411.15198,15223.35696,10756.49739,13082.78019,17813.41953,29775.4159,28037.29261,26607.90445,28185.68562,16866.21211,13434.15147,40715.1759,23725.72248,25458.05744,19215.95831,25414.31507,34417.46842,20536.5215,5384.282175,7536.890791,7053.114207,37503.84186,41867.03687,23277.33513,29953.33266,37921.68809,35020.16826,29354.57896,29035.13227,45512.56771,33972.97544,11231.8481,13848.65171,36915.10498,19517.31382,20478.05108,25472.36921,34594.16639,29470.49827
396,258.02519_0.684,1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.5354215,881.7832499,728.3280184,529.2697028,586.8388329,308.9353017,661.1704873,524.465519,568.3643591,855.8614175,385.5892783,795.2921452,699.1207313,474.2841354,1320.906446,320.1771841,877.6179622,803.9500066,372.1847313,434.4737688,921.9702617,4.524132633,2421.273851,862.1380288,1864.838483,1712.365429,732.9291957,1809.756818,2607.868755,1856.534999,2725.999524,2830.151957,1898.42524,1758.730479,1751.713942,2039.126144,2640.158796,1988.505291,2548.22476,835.914001,829.6919454,1713.673114,1005.196671,1928.662307,1791.800631,2271.550003,669.400245,2591.492215,2396.206849,1842.867354,2090.304567,942.136339,2490.859511,2846.223998,2951.25109,1235.762614,1604.064467,2411.413149,1887.322916,607.6898773,1340.76098,2189.207524,1832.45688,1773.862826,993.5677959,1988.636273,2391.153244,1735.736569,2720.761955,2757.894127,2605.291058,1839.512329,2637.450008
397,258.07036_0.5938,2311,NA,NA,NA,NA,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids,17966.13988,34407.51866,22929.20005,23999.15544,21748.23473,20781.06885,37415.26409,38605.77052,17470.18053,33055.01915,26467.35101,27787.31592,32687.82183,35437.92077,36334.3087,30953.13932,29238.56438,20771.95128,42757.49052,23073.9177,25713.72141,33419.76776,33135.03773,38266.07952,63411.56128,52274.85079,42973.07853,39814.64999,43798.96277,43877.70636,28306.65944,48650.26027,36008.35095,38868.65397,39441.21338,59631.82366,42373.11554,34909.95926,55986.47054,47492.388,78491.95367,57137.20698,65193.76918,54059.49544,28461.59505,73203.22722,43783.81048,58060.70144,67318.99524,70946.79845,61191.53381,45667.38722,34388.95737,54929.88204,41862.10772,61036.45027,32645.18437,56263.30753,76317.64925,66196.22751,47224.90715,37756.34664,55649.85359,76767.92019,64293.52894,55056.02767,35206.78358,50229.92383,65197.06974,44743.24359,76944.06056,72572.97249,76985.02725
398,258.14958_20.8312,9486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109607.228,117687.0478,103622.3464,126778.7837,105771.0723,75338.22849,180764.8691,110104.9691,95001.13014,109944.091,161360.7306,149217.088,116552.8523,130770.0991,0.938143783,143416.8817,108157.7926,99540.37352,149600.0158,111518.9347,146935.5509,897135.5012,160584.1281,161622.8014,3.20584233,168524.8792,126244.8013,186860.1671,227595.8186,177940.1024,0.934521606,0.864432485,185835.5797,166029.0285,161559.2412,172325.7841,0.796187815,192859.8912,209433.4805,182075.9595,170675.3307,178013.7488,214206.3699,176657.1437,153844.1066,272835.9959,262429.4988,170498.025,225729.6307,1.198223247,189312.6924,169379.4716,235499.4447,1.120560629,0.916822333,1.002240563,0.86753081,152602.8619,251364.1603,267107.5847,215441.0239,187027.0643,151496.1677,236404.5224,251853.5728,202382.4959,201789.573,216762.3852,242371.1519,137971.06,164784.4361,122240.5925,203846.479
399,258.90113_1.3543,3292,NA,NA,NA,NA,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,Alkyl phosphates,0.983906894,0.96623192,0.958578598,0.975972161,81194.5918,64755.78446,1.225524536,0.862891607,84800.82681,80858.13559,1.047796952,69937.40037,0.98191114,71923.55451,91872.42062,70282.3066,0.922061318,82651.97551,45885.40622,1.000169818,1.006407883,4.524132633,100613.1614,91144.47764,3.20584233,118911.4762,96337.14906,99569.93339,83253.31544,111533.9555,67883.64944,123786.7319,96394.08477,90372.15761,95285.07114,122702.6868,121100.1667,94449.17015,96071.69652,92738.80908,94905.04086,100128.5797,77332.13014,88394.28439,97774.15492,129884.0247,1.139016922,138225.8789,144488.0107,89327.54306,116755.7506,107661.4569,111811.9158,99135.99886,137431.6677,116460.3534,113299.5237,142795.2488,117398.896,100679.8972,123807.6878,116427.444,154141.9611,107912.7516,86589.65692,110035.9717,114637.0465,119536.5751,140493.8543,116439.3285,122717.515,152544.9248,135011.0552
400,259.02209_1.3018,3495,C6H12O9P-,Robison Ester,42609823;154804321;101251820;21604864;21604865;4178491;4459709;9817215;9859975;159734909;159734910;146542296;146681138;16219407;23421200;23421197;23421199;135054589;135070792;51351673;51351674;129703999;163797039;129800866;134813555;102072969;124302956;124303605;162938850;66804219;156616945;89530481;89533633;100983220;92043642;92144442;92331698;92331699;70828590;92450038;10038266;25200774;25244236;10332946;10422797;10422798;12598269;90657928;72200063;44589902;44629605;11499884;59660207;59660208;10848963;208;5958;65127;439198;439284;439404;439427;440100;447096;449526;46936284;12314997;12315003;11536233;133556303;11651816;11651817;11701643;90087729;164575487;71048769;24802166,259.022,Carbohydrates,Saccharides,Monosaccharides,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Hexose phosphates,2058.333222,848.0617559,363.1095728,1413.207689,1388.411561,240.161165,3327.299116,1840.547799,1295.784295,1226.615045,540.034549,2565.136563,520.7074773,2998.593296,1991.67925,2650.400216,1417.208245,2885.814738,1787.3804,455.577352,495.7565232,2066.171374,13625.05848,1439.891809,37091.59575,10655.83414,10707.32294,4156.88928,10850.49833,22643.69813,21251.02131,26702.31947,6104.633814,3444.391947,7547.08809,6732.293648,30740.81155,12899.19613,3245.665423,5514.611996,2030.859839,9463.41914,2791.944041,11423.02548,18893.1359,16840.60583,1003.473908,25730.23216,20762.91662,1835.678014,11298.94361,11466.14234,48730.2697,27576.99708,43769.09817,3358.508126,5273.719792,7404.29806,16291.45747,949.4220089,3453.119635,3376.189444,12209.84638,771.5474385,3578.283228,14189.59981,34674.82513,1718.338266,17338.94396,13842.9182,16826.76844,6182.083796,20852.77134
401,259.09075_0.599,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3116.033133,7300.848385,6908.475953,7871.215477,8116.799388,7059.923616,9302.956754,8853.267892,7058.955675,11004.66508,6039.501631,7691.417257,4764.232849,5906.966865,7002.305193,8040.585119,8135.347006,3867.987931,6272.588093,6553.112646,5115.57127,4.524132633,3886.4638,7503.835553,3.20584233,7735.271869,7296.700285,12046.54078,9038.773863,8278.160118,4222.168615,9491.468689,12042.49211,8300.436576,9579.552688,11662.82964,9617.94881,11720.39319,8999.299291,10673.79427,15301.56799,10206.71239,11747.46459,9638.930701,6816.329999,15397.45,6723.61689,7092.095725,10818.18463,10325.08972,9250.733143,10263.33119,11684.39552,10399.9232,7102.622613,6176.808588,5701.412481,11805.12706,14247.55488,6477.042723,7910.587574,8746.508514,19039.91293,7457.960343,8395.119092,10708.77304,6380.841638,8217.116105,8004.959153,10353.55603,16960.73952,8430.114267,8895.409243
402,259.93339_1.4535,3995,NA,NA,NA,NA,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,NA,Phosphate esters,0.983906894,71452.85046,0.958578598,0.975972161,89812.31873,0.783304517,1.225524536,0.862891607,67927.1047,86724.55537,97728.0217,87843.45093,0.98191114,101860.9822,91478.40023,98252.61581,0.922061318,78682.81284,76708.40885,1.000169818,87044.21781,413731.9293,101648.6314,112653.0019,288205.2254,103043.2217,113016.4167,136009.3314,111813.0621,77985.10914,106628.9152,0.864432485,1.082957923,114982.2061,113661.4777,125506.2517,111625.5317,105415.9024,127310.5972,1.090275207,128292.1689,111881.6965,133969.7466,157819.5562,92811.44181,158065.3354,123469.4343,107120.1959,157431.9476,143187.678,147550.9106,109238.9142,98406.56281,200020.0723,173554.4676,125280.0703,106272.5242,125069.5626,179409.2271,169716.2269,151385.7036,106518.7254,116512.9,137930.2683,178369.0238,149884.7808,110026.7399,1.023429581,177130.0747,110941.8651,113160.9109,120902.4791,114796.6341
